source,date,count
IAUS431D,17/07/23,555
IAUS431D,18/07/23,1083
IAUS431D,19/07/23,3170
IAUS431D,20/07/23,2518
IAUS431D,22/07/23,2231
IAUS431D,23/07/23,3562
IAUS431D,24/07/23,598
IAUS431D,25/07/23,2838
IAUS431D,27/07/23,5222
IAUS431D,28/07/23,2469
IAUS431D,30/07/23,21172
IAUS431D,31/07/23,70
IAUS431D,02/08/23,744
IAUS431D,03/08/23,3848
IAUS431D,04/08/23,2053
IAUS431D,05/08/23,4684
IAUS431D,06/08/23,7295
IAUS431D,07/08/23,553
IAUS431D,08/08/23,1514
IAUS431D,09/08/23,2752
IAUS431D,10/08/23,3066
IAUS431D,11/08/23,3853
IAUS431D,12/08/23,3272
IAUS431D,13/08/23,2425
IAUS431D,14/08/23,141
IAUS431D,16/08/23,5133
IAUS431D,17/08/23,3232
IAUS431D,18/08/23,2964
IAUS431D,19/08/23,3165
IAUS431D,20/08/23,2030
IAUS431D,21/08/23,839
IAUS431D,22/08/23,2244
IAUS431D,23/08/23,4170
IAUS431D,24/08/23,2907
IAUS431D,25/08/23,2584
IAUS431D,26/08/23,2596
IAUS431D,27/08/23,1875
IAUS431D,28/08/23,611
IAUS431D,29/08/23,2764
IAUS431D,30/08/23,3197
IAUS431D,31/08/23,2815
IAUS431D,01/09/23,3478
IAUS431D,02/09/23,2998
IAUS431D,03/09/23,1203
IAUS431D,04/09/23,14
IAUS431D,05/09/23,1323
IAUS431D,06/09/23,2514
IAUS431D,07/09/23,4043
IAUS431D,08/09/23,2475
ILGSUB,01/01/21,2
ILGSUB,02/01/21,4
ILGSUB,08/01/21,24
ILGSUB,09/01/21,14
ILGSUB,10/01/21,6
ILGSUB,11/01/21,10
ILGSUB,12/01/21,4
ILGSUB,13/01/21,6
ILGSUB,14/01/21,18
ILGSUB,15/01/21,8
ILGSUB,16/01/21,6
ILGSUB,17/01/21,8
ILGSUB,19/01/21,4
ILGSUB,20/01/21,6
ILGSUB,21/01/21,12
ILGSUB,22/01/21,6
ILGSUB,23/01/21,8
ILGSUB,24/01/21,6
ILGSUB,25/01/21,4
ILGSUB,26/01/21,8
ILGSUB,27/01/21,10
ILGSUB,28/01/21,6
ILGSUB,29/01/21,2
ILGSUB,02/02/21,6
ILGSUB,04/02/21,12
ILGSUB,07/02/21,4
ILGSUB,08/02/21,4
ILGSUB,09/02/21,8
ILGSUB,10/02/21,8
ILGSUB,11/02/21,6
ILGSUB,12/02/21,8
ILGSUB,13/02/21,12
ILGSUB,15/02/21,4
ILGSUB,16/02/21,4
ILGSUB,17/02/21,8
ILGSUB,20/02/21,4
ILGSUB,21/02/21,2
ILGSUB,22/02/21,4
ILGSUB,24/02/21,6
ILGSUB,25/02/21,2
ILGSUB,26/02/21,6
ILGSUB,27/02/21,2
ILGSUB,02/03/21,4
ILGSUB,04/03/21,2
ILGSUB,07/03/21,4
ILGSUB,09/03/21,4
ILGSUB,10/03/21,4
ILGSUB,11/03/21,10
ILGSUB,12/03/21,12
ILGSUB,13/03/21,22
ILGSUB,15/03/21,6
ILGSUB,16/03/21,10
ILGSUB,17/03/21,4
ILGSUB,21/03/21,2
ILGSUB,22/03/21,4
ILGSUB,23/03/21,6
ILGSUB,24/03/21,8
ILGSUB,25/03/21,8
ILGSUB,26/03/21,4
ILGSUB,27/03/21,4
ILGSUB,31/03/21,6
ILGSUB,02/04/21,2
ILGSUB,05/04/21,12
ILGSUB,07/04/21,4
ILGSUB,08/04/21,4
ILGSUB,09/04/21,8
ILGSUB,10/04/21,2
ILGSUB,12/04/21,12
ILGSUB,13/04/21,2
ILGSUB,14/04/21,4
ILGSUB,16/04/21,4
ILGSUB,19/04/21,20
ILGSUB,22/04/21,8
ILGSUB,24/04/21,6
ILGSUB,25/04/21,4
ILGSUB,29/04/21,6
ILGSUB,30/04/21,4
ILGSUB,03/05/21,2
ILGSUB,04/05/21,8
ILGSUB,05/05/21,8
ILGSUB,07/05/21,8
ILGSUB,09/05/21,4
ILGSUB,10/05/21,4
ILGSUB,11/05/21,4
ILGSUB,12/05/21,8
ILGSUB,13/05/21,14
ILGSUB,14/05/21,4
ILGSUB,16/05/21,4
ILGSUB,19/05/21,6
ILGSUB,22/05/21,4
ILGSUB,24/05/21,4
ILGSUB,26/05/21,4
ILGSUB,29/05/21,4
ILGSUB,02/06/21,2
ILGSUB,03/06/21,2
ILGSUB,04/06/21,4
ILGSUB,05/06/21,4
ILGSUB,06/06/21,4
ILGSUB,10/06/21,4
ILGSUB,11/06/21,4
ILGSUB,12/06/21,10
ILGSUB,13/06/21,8
ILGSUB,14/06/21,6
ILGSUB,15/06/21,4
ILGSUB,16/06/21,4
ILGSUB,18/06/21,2
ILGSUB,22/06/21,4
ILGSUB,24/06/21,4
ILGSUB,04/07/21,4
ILGSUB,06/07/21,4
ILGSUB,10/07/21,4
ILGSUB,12/07/21,8
ILGSUB,13/07/21,8
ILGSUB,14/07/21,4
ILGSUB,16/07/21,8
ILGSUB,17/07/21,2
ILGSUB,18/07/21,2
ILGSUB,19/07/21,4
ILGSUB,24/07/21,4
ILGSUB,04/08/21,4
ILGSUB,05/08/21,4
ILGSUB,10/08/21,4
ILGSUB,11/08/21,4
ILGSUB,15/08/21,4
ILGSUB,16/08/21,4
ILGSUB,04/09/21,8
ILGSUB,21/09/21,12
ILGSUB,02/10/21,2
ILGSUB,04/10/21,8
ILGSUB,05/10/21,2
ILGSUB,06/10/21,4
ILGSUB,10/10/21,4
ILGSUB,11/10/21,4
ILGSUB,16/10/21,2
ILGSUB,05/11/21,2
ILGSUB,10/11/21,2
ILGSUB,16/11/21,2
ILGSUB,10/12/21,2
ILGSUB,16/12/21,2
ILGSUB,11/01/22,2
ILGSUB,12/01/22,2
JDEDWARD,01/01/21,18
JDEDWARD,06/01/21,23
JDEDWARD,07/01/21,31
JDEDWARD,08/01/21,13
JDEDWARD,09/01/21,5
JDEDWARD,12/01/21,11
JDEDWARD,13/01/21,16
JDEDWARD,14/01/21,14
JDEDWARD,15/01/21,9
JDEDWARD,16/01/21,3
JDEDWARD,19/01/21,16
JDEDWARD,20/01/21,12
JDEDWARD,21/01/21,17
JDEDWARD,22/01/21,30
JDEDWARD,24/01/21,20
JDEDWARD,26/01/21,26
JDEDWARD,27/01/21,9
JDEDWARD,28/01/21,39
JDEDWARD,29/01/21,22
JDEDWARD,30/01/21,20
JDEDWARD,03/02/21,37
JDEDWARD,04/02/21,16
JDEDWARD,05/02/21,17
JDEDWARD,06/02/21,9
JDEDWARD,09/02/21,9
JDEDWARD,10/02/21,9
JDEDWARD,11/02/21,10
JDEDWARD,12/02/21,15
JDEDWARD,13/02/21,5
JDEDWARD,16/02/21,12
JDEDWARD,17/02/21,7
JDEDWARD,18/02/21,42
JDEDWARD,19/02/21,17
JDEDWARD,21/02/21,13
JDEDWARD,23/02/21,11
JDEDWARD,24/02/21,23
JDEDWARD,25/02/21,17
JDEDWARD,26/02/21,9
JDEDWARD,27/02/21,17
JDEDWARD,01/03/21,20
JDEDWARD,03/03/21,14
JDEDWARD,04/03/21,39
JDEDWARD,05/03/21,16
JDEDWARD,06/03/21,2
JDEDWARD,09/03/21,17
JDEDWARD,10/03/21,4
JDEDWARD,11/03/21,7
JDEDWARD,12/03/21,18
JDEDWARD,13/03/21,3
JDEDWARD,15/03/21,1
JDEDWARD,16/03/21,11
JDEDWARD,17/03/21,23
JDEDWARD,18/03/21,31
JDEDWARD,19/03/21,15
JDEDWARD,20/03/21,10
JDEDWARD,23/03/21,13
JDEDWARD,24/03/21,28
JDEDWARD,25/03/21,12
JDEDWARD,26/03/21,26
JDEDWARD,27/03/21,10
JDEDWARD,28/03/21,3
JDEDWARD,30/03/21,7
JDEDWARD,31/03/21,10
JDEDWARD,01/04/21,12
JDEDWARD,02/04/21,3
JDEDWARD,03/04/21,36
JDEDWARD,06/04/21,15
JDEDWARD,07/04/21,5
JDEDWARD,08/04/21,6
JDEDWARD,09/04/21,14
JDEDWARD,10/04/21,3
JDEDWARD,13/04/21,17
JDEDWARD,14/04/21,11
JDEDWARD,15/04/21,11
JDEDWARD,16/04/21,13
JDEDWARD,19/04/21,11
JDEDWARD,20/04/21,26
JDEDWARD,21/04/21,15
JDEDWARD,22/04/21,21
JDEDWARD,23/04/21,12
JDEDWARD,24/04/21,6
JDEDWARD,25/04/21,8
JDEDWARD,27/04/21,30
JDEDWARD,28/04/21,17
JDEDWARD,29/04/21,16
JDEDWARD,30/04/21,11
JDEDWARD,01/05/21,15
JDEDWARD,02/05/21,3
JDEDWARD,04/05/21,35
JDEDWARD,05/05/21,1
JDEDWARD,06/05/21,1
JDEDWARD,07/05/21,9
JDEDWARD,08/05/21,4
JDEDWARD,11/05/21,15
JDEDWARD,12/05/21,4
JDEDWARD,13/05/21,7
JDEDWARD,14/05/21,14
JDEDWARD,15/05/21,12
JDEDWARD,18/05/21,12
JDEDWARD,19/05/21,15
JDEDWARD,20/05/21,25
JDEDWARD,21/05/21,15
JDEDWARD,22/05/21,3
JDEDWARD,23/05/21,14
JDEDWARD,25/05/21,3
JDEDWARD,26/05/21,14
JDEDWARD,27/05/21,23
JDEDWARD,28/05/21,21
JDEDWARD,29/05/21,12
LAYESCHT,01/01/21,3
LAYESCHT,02/01/21,5
LAYESCHT,03/01/21,5
LAYESCHT,04/01/21,5
LAYESCHT,05/01/21,7
LAYESCHT,06/01/21,7
LAYESCHT,07/01/21,5
LAYESCHT,08/01/21,7
LAYESCHT,09/01/21,3
LAYESCHT,10/01/21,5
LAYESCHT,11/01/21,3
LAYESCHT,12/01/21,5
LAYESCHT,13/01/21,5
LAYESCHT,14/01/21,3
LAYESCHT,15/01/21,5
LAYESCHT,16/01/21,5
LAYESCHT,17/01/21,3
LAYESCHT,18/01/21,5
LAYESCHT,19/01/21,5
LAYESCHT,20/01/21,5
LAYESCHT,21/01/21,5
LAYESCHT,22/01/21,5
LAYESCHT,23/01/21,5
LAYESCHT,24/01/21,5
LAYESCHT,25/01/21,7
LAYESCHT,27/01/21,5
LAYESCHT,28/01/21,5
LAYESCHT,29/01/21,3
LAYESCHT,30/01/21,3
LAYESCHT,31/01/21,7
LAYESCHT,01/02/21,5
LAYESCHT,02/02/21,7
LAYESCHT,03/02/21,3
LAYESCHT,04/02/21,5
LAYESCHT,05/02/21,3
LAYESCHT,06/02/21,3
LAYESCHT,07/02/21,5
LAYESCHT,08/02/21,9
LAYESCHT,09/02/21,5
LAYESCHT,10/02/21,3
LAYESCHT,11/02/21,5
LAYESCHT,12/02/21,5
LAYESCHT,13/02/21,5
LAYESCHT,14/02/21,9
LAYESCHT,15/02/21,5
LAYESCHT,16/02/21,5
LAYESCHT,17/02/21,3
LAYESCHT,18/02/21,7
LAYESCHT,19/02/21,5
LAYESCHT,20/02/21,7
LAYESCHT,21/02/21,7
LAYESCHT,22/02/21,5
LAYESCHT,23/02/21,7
LAYESCHT,25/02/21,3
LAYESCHT,26/02/21,3
LAYESCHT,27/02/21,5
LAYESCHT,28/02/21,5
LAYESCHT,01/03/21,5
LAYESCHT,02/03/21,5
LAYESCHT,03/03/21,5
LAYESCHT,04/03/21,5
LAYESCHT,05/03/21,5
LAYESCHT,06/03/21,5
LAYESCHT,07/03/21,7
LAYESCHT,08/03/21,3
LAYESCHT,09/03/21,5
LAYESCHT,10/03/21,3
LAYESCHT,11/03/21,5
LAYESCHT,12/03/21,3
LAYESCHT,13/03/21,3
LAYESCHT,14/03/21,3
LAYESCHT,15/03/21,5
LAYESCHT,16/03/21,5
LAYESCHT,17/03/21,1
LAYESCHT,18/03/21,7
LAYESCHT,19/03/21,9
LAYESCHT,20/03/21,7
LAYESCHT,21/03/21,3
LAYESCHT,22/03/21,3
LAYESCHT,23/03/21,5
LAYESCHT,24/03/21,5
LAYESCHT,25/03/21,5
LAYESCHT,26/03/21,3
LAYESCHT,27/03/21,7
LAYESCHT,28/03/21,5
LAYESCHT,29/03/21,5
LAYESCHT,30/03/21,3
LAYESCHT,31/03/21,3
LAYESCHT,01/04/21,3
LAYESCHT,02/04/21,5
LAYESCHT,03/04/21,7
LAYESCHT,04/04/21,5
LAYESCHT,05/04/21,3
LAYESCHT,06/04/21,3
LAYESCHT,07/04/21,5
LAYESCHT,08/04/21,5
LAYESCHT,09/04/21,3
LAYESCHT,10/04/21,7
LAYESCHT,11/04/21,5
LAYESCHT,12/04/21,5
LAYESCHT,13/04/21,7
LAYESCHT,14/04/21,3
LAYESCHT,15/04/21,3
LAYESCHT,16/04/21,5
LAYESCHT,19/04/21,7
LAYESCHT,20/04/21,5
LAYESCHT,21/04/21,3
LAYESCHT,22/04/21,5
LAYESCHT,23/04/21,7
LAYESCHT,24/04/21,5
LAYESCHT,25/04/21,3
LAYESCHT,26/04/21,7
LAYESCHT,27/04/21,7
LAYESCHT,28/04/21,3
LAYESCHT,29/04/21,5
LAYESCHT,30/04/21,7
LAYESCHT,01/05/21,3
LAYESCHT,02/05/21,5
LAYESCHT,03/05/21,5
LAYESCHT,04/05/21,3
LAYESCHT,05/05/21,5
LAYESCHT,06/05/21,5
LAYESCHT,07/05/21,7
LAYESCHT,08/05/21,7
LAYESCHT,09/05/21,3
LAYESCHT,10/05/21,5
LAYESCHT,11/05/21,5
LAYESCHT,12/05/21,5
LAYESCHT,13/05/21,9
LAYESCHT,14/05/21,5
LAYESCHT,15/05/21,5
LAYESCHT,16/05/21,7
LAYESCHT,17/05/21,7
LAYESCHT,18/05/21,3
LAYESCHT,19/05/21,3
LAYESCHT,20/05/21,5
LAYESCHT,21/05/21,5
LAYESCHT,22/05/21,7
LAYESCHT,23/05/21,5
LAYESCHT,24/05/21,3
LAYESCHT,25/05/21,5
LAYESCHT,26/05/21,7
LAYESCHT,27/05/21,5
LAYESCHT,28/05/21,7
LAYESCHT,29/05/21,5
LAYESCHT,30/05/21,5
LAYESCHT,31/05/21,5
LAYESCHT,01/06/21,7
LAYESCHT,02/06/21,5
LAYESCHT,03/06/21,3
LAYESCHT,04/06/21,7
LAYESCHT,05/06/21,5
LAYESCHT,06/06/21,5
LAYESCHT,07/06/21,3
LAYESCHT,08/06/21,5
LAYESCHT,09/06/21,7
LAYESCHT,10/06/21,5
LAYESCHT,11/06/21,5
LAYESCHT,12/06/21,5
LAYESCHT,13/06/21,5
LAYESCHT,14/06/21,5
LAYESCHT,15/06/21,7
LAYESCHT,16/06/21,7
LAYESCHT,17/06/21,7
LAYESCHT,18/06/21,5
LAYESCHT,19/06/21,3
LAYESCHT,20/06/21,5
LAYESCHT,21/06/21,5
LAYESCHT,22/06/21,7
LAYESCHT,23/06/21,7
LAYESCHT,24/06/21,3
LAYESCHT,25/06/21,7
LAYESCHT,26/06/21,5
LAYESCHT,27/06/21,3
LAYESCHT,28/06/21,7
LAYESCHT,29/06/21,5
LAYESCHT,30/06/21,5
LAYESCHT,01/07/21,5
LAYESCHT,02/07/21,5
LAYESCHT,03/07/21,5
LAYESCHT,04/07/21,7
LAYESCHT,05/07/21,5
LAYESCHT,06/07/21,5
LAYESCHT,07/07/21,5
LAYESCHT,08/07/21,3
LAYESCHT,09/07/21,5
LAYESCHT,10/07/21,5
LAYESCHT,12/07/21,12
LAYESCHT,13/07/21,5
LAYESCHT,14/07/21,5
LAYESCHT,15/07/21,5
LAYESCHT,16/07/21,7
LAYESCHT,17/07/21,5
LAYESCHT,18/07/21,5
LAYESCHT,19/07/21,5
LAYESCHT,20/07/21,3
LAYESCHT,21/07/21,5
LAYESCHT,22/07/21,3
LAYESCHT,23/07/21,3
LAYESCHT,24/07/21,5
LAYESCHT,25/07/21,5
LAYESCHT,26/07/21,7
LAYESCHT,27/07/21,3
LAYESCHT,28/07/21,3
LAYESCHT,29/07/21,5
LAYESCHT,30/07/21,5
LAYESCHT,31/07/21,9
LAYESCHT,01/08/21,5
LAYESCHT,02/08/21,5
LAYESCHT,03/08/21,5
LAYESCHT,04/08/21,5
LAYESCHT,05/08/21,7
LAYESCHT,06/08/21,3
LAYESCHT,07/08/21,5
LAYESCHT,08/08/21,5
LAYESCHT,09/08/21,7
LAYESCHT,10/08/21,3
LAYESCHT,11/08/21,5
LAYESCHT,12/08/21,7
LAYESCHT,13/08/21,5
LAYESCHT,15/08/21,12
LAYESCHT,16/08/21,5
LAYESCHT,17/08/21,3
LAYESCHT,18/08/21,7
LAYESCHT,19/08/21,3
LAYESCHT,20/08/21,5
LAYESCHT,21/08/21,3
LAYESCHT,22/08/21,5
LAYESCHT,23/08/21,7
LAYESCHT,24/08/21,5
LAYESCHT,25/08/21,5
LAYESCHT,26/08/21,5
LAYESCHT,27/08/21,5
LAYESCHT,28/08/21,5
LAYESCHT,29/08/21,7
LAYESCHT,30/08/21,5
LAYESCHT,31/08/21,5
LAYESCHT,01/09/21,7
LAYESCHT,02/09/21,7
LAYESCHT,03/09/21,5
LAYESCHT,04/09/21,5
LAYESCHT,05/09/21,5
LAYESCHT,06/09/21,7
LAYESCHT,07/09/21,7
LAYESCHT,08/09/21,5
LAYESCHT,09/09/21,7
LAYESCHT,10/09/21,9
LAYESCHT,11/09/21,7
LAYESCHT,12/09/21,5
LAYESCHT,13/09/21,5
LAYESCHT,14/09/21,5
LAYESCHT,15/09/21,7
LAYESCHT,16/09/21,7
LAYESCHT,17/09/21,7
LAYESCHT,19/09/21,12
LAYESCHT,20/09/21,5
LAYESCHT,21/09/21,5
LAYESCHT,22/09/21,7
LAYESCHT,23/09/21,5
LAYESCHT,24/09/21,5
LAYESCHT,25/09/21,9
LAYESCHT,26/09/21,3
LAYESCHT,27/09/21,5
LAYESCHT,28/09/21,5
LAYESCHT,29/09/21,7
LAYESCHT,30/09/21,1
LAYESCHT,01/10/21,5
LAYESCHT,02/10/21,3
LAYESCHT,03/10/21,5
LAYESCHT,04/10/21,7
LAYESCHT,05/10/21,3
LAYESCHT,06/10/21,3
LAYESCHT,07/10/21,3
LAYESCHT,08/10/21,7
LAYESCHT,09/10/21,5
LAYESCHT,10/10/21,5
LAYESCHT,11/10/21,5
LAYESCHT,12/10/21,3
LAYESCHT,13/10/21,7
LAYESCHT,14/10/21,7
LAYESCHT,15/10/21,5
LAYESCHT,16/10/21,3
LAYESCHT,17/10/21,3
LAYESCHT,18/10/21,3
LAYESCHT,19/10/21,3
LAYESCHT,20/10/21,5
LAYESCHT,21/10/21,5
LAYESCHT,22/10/21,5
LAYESCHT,23/10/21,5
LAYESCHT,24/10/21,3
LAYESCHT,25/10/21,5
LAYESCHT,26/10/21,7
LAYESCHT,27/10/21,3
LAYESCHT,28/10/21,5
LAYESCHT,29/10/21,3
LAYESCHT,30/10/21,5
LAYESCHT,31/10/21,5
LAYESCHT,01/11/21,5
LAYESCHT,02/11/21,5
LAYESCHT,03/11/21,7
LAYESCHT,04/11/21,9
LAYESCHT,05/11/21,9
LAYESCHT,06/11/21,9
LAYESCHT,07/11/21,9
LAYESCHT,08/11/21,9
LAYESCHT,09/11/21,9
LAYESCHT,10/11/21,9
LAYESCHT,11/11/21,7
LAYESCHT,12/11/21,7
LAYESCHT,13/11/21,9
LAYESCHT,14/11/21,7
LAYESCHT,15/11/21,7
LAYESCHT,16/11/21,9
LAYESCHT,17/11/21,9
LAYESCHT,18/11/21,7
LAYESCHT,19/11/21,3
LAYESCHT,20/11/21,5
LAYESCHT,21/11/21,5
LAYESCHT,22/11/21,3
LAYESCHT,23/11/21,5
LAYESCHT,24/11/21,7
LAYESCHT,25/11/21,7
LAYESCHT,26/11/21,5
LAYESCHT,27/11/21,5
LAYESCHT,28/11/21,3
LAYESCHT,29/11/21,5
LAYESCHT,30/11/21,7
LAYESCHT,01/12/21,3
LAYESCHT,02/12/21,5
LAYESCHT,03/12/21,5
LAYESCHT,04/12/21,5
LAYESCHT,05/12/21,5
LAYESCHT,06/12/21,3
LAYESCHT,08/12/21,5
LAYESCHT,09/12/21,3
LAYESCHT,10/12/21,1
LAYESCHT,11/12/21,7
LAYESCHT,12/12/21,5
LAYESCHT,13/12/21,3
LAYESCHT,14/12/21,3
LAYESCHT,15/12/21,3
LAYESCHT,16/12/21,5
LAYESCHT,17/12/21,3
LAYESCHT,18/12/21,7
LAYESCHT,19/12/21,3
LAYESCHT,20/12/21,3
LAYESCHT,21/12/21,5
LAYESCHT,22/12/21,3
LAYESCHT,23/12/21,5
LAYESCHT,24/12/21,3
LAYESCHT,25/12/21,5
LAYESCHT,26/12/21,3
LAYESCHT,27/12/21,5
LAYESCHT,28/12/21,3
LAYESCHT,29/12/21,5
LAYESCHT,30/12/21,3
LAYESCHT,31/12/21,3
LAYESCHT,01/01/22,3
LAYESCHT,02/01/22,3
LAYESCHT,03/01/22,3
LAYESCHT,04/01/22,5
LAYESCHT,05/01/22,5
LAYESCHT,06/01/22,3
LAYESCHT,07/01/22,3
LAYESCHT,08/01/22,3
LAYESCHT,09/01/22,3
LAYESCHT,10/01/22,5
LAYESCHT,11/01/22,3
LAYESCHT,12/01/22,7
LAYESCHT,13/01/22,7
LAYESCHT,14/01/22,3
LAYESCHT,15/01/22,3
LAYESCHT,16/01/22,3
LAYESCHT,17/01/22,5
LAYESCHT,18/01/22,5
LAYESCHT,19/01/22,5
LAYESCHT,20/01/22,7
LAYESCHT,21/01/22,3
LAYESCHT,22/01/22,3
LAYESCHT,23/01/22,3
LAYESCHT,24/01/22,5
LAYESCHT,26/01/22,3
LAYESCHT,27/01/22,5
LAYESCHT,28/01/22,5
LAYESCHT,29/01/22,5
LAYESCHT,30/01/22,5
LAYESCHT,31/01/22,3
LAYESCHT,01/02/22,5
LAYESCHT,02/02/22,3
LAYESCHT,03/02/22,5
LAYESCHT,04/02/22,3
LAYESCHT,05/02/22,9
LAYESCHT,06/02/22,3
LAYESCHT,07/02/22,5
LAYESCHT,08/02/22,11
LAYESCHT,09/02/22,7
LAYESCHT,10/02/22,3
LAYESCHT,11/02/22,3
LAYESCHT,12/02/22,5
LAYESCHT,13/02/22,3
LAYESCHT,14/02/22,7
LAYESCHT,15/02/22,3
LAYESCHT,16/02/22,5
LAYESCHT,17/02/22,3
LAYESCHT,18/02/22,3
LAYESCHT,19/02/22,3
LAYESCHT,20/02/22,3
LAYESCHT,21/02/22,5
LAYESCHT,22/02/22,7
LAYESCHT,23/02/22,3
LAYESCHT,25/02/22,5
LAYESCHT,26/02/22,5
LAYESCHT,27/02/22,5
LAYESCHT,28/02/22,7
LAYESCHT,01/03/22,7
LAYESCHT,02/03/22,3
LAYESCHT,03/03/22,5
LAYESCHT,04/03/22,5
LAYESCHT,05/03/22,7
LAYESCHT,06/03/22,5
LAYESCHT,07/03/22,5
LAYESCHT,08/03/22,5
LAYESCHT,09/03/22,3
LAYESCHT,10/03/22,7
LAYESCHT,11/03/22,3
LAYESCHT,12/03/22,5
LAYESCHT,13/03/22,5
LAYESCHT,14/03/22,5
LAYESCHT,15/03/22,5
LAYESCHT,16/03/22,7
LAYESCHT,17/03/22,5
LAYESCHT,19/03/22,3
LAYESCHT,20/03/22,3
LAYESCHT,21/03/22,3
LAYESCHT,22/03/22,3
LAYESCHT,23/03/22,5
LAYESCHT,25/03/22,5
LAYESCHT,26/03/22,3
LAYESCHT,27/03/22,3
LAYESCHT,28/03/22,5
LAYESCHT,29/03/22,3
LAYESCHT,30/03/22,5
LAYESCHT,31/03/22,3
LAYESCHT,01/04/22,3
LAYESCHT,02/04/22,3
LAYESCHT,03/04/22,3
LAYESCHT,04/04/22,5
LAYESCHT,05/04/22,3
LAYESCHT,06/04/22,5
LAYESCHT,07/04/22,7
LAYESCHT,08/04/22,3
LAYESCHT,09/04/22,5
LAYESCHT,10/04/22,5
LAYESCHT,11/04/22,7
LAYESCHT,12/04/22,5
LAYESCHT,13/04/22,5
LAYESCHT,14/04/22,3
LAYESCHT,15/04/22,5
LAYESCHT,16/04/22,7
LAYESCHT,17/04/22,5
LAYESCHT,18/04/22,3
LAYESCHT,19/04/22,7
LAYESCHT,20/04/22,5
LAYESCHT,21/04/22,3
LAYESCHT,22/04/22,7
LAYESCHT,23/04/22,7
LAYESCHT,24/04/22,3
LAYESCHT,25/04/22,3
LAYESCHT,26/04/22,3
LAYESCHT,27/04/22,5
LAYESCHT,28/04/22,3
LAYESCHT,29/04/22,3
LAYESCHT,30/04/22,5
LAYESCHT,01/05/22,3
LAYESCHT,02/05/22,5
LAYESCHT,03/05/22,5
LAYESCHT,04/05/22,5
LAYESCHT,05/05/22,3
LAYESCHT,06/05/22,3
LAYESCHT,07/05/22,5
LAYESCHT,08/05/22,7
LAYESCHT,09/05/22,5
LAYESCHT,10/05/22,3
LAYESCHT,11/05/22,5
LAYESCHT,12/05/22,5
LAYESCHT,13/05/22,7
LAYESCHT,15/05/22,12
LAYESCHT,16/05/22,3
LAYESCHT,17/05/22,5
LAYESCHT,18/05/22,5
LAYESCHT,19/05/22,5
LAYESCHT,20/05/22,5
LAYESCHT,21/05/22,5
LAYESCHT,22/05/22,5
LAYESCHT,23/05/22,3
LAYESCHT,24/05/22,5
LAYESCHT,25/05/22,3
LAYESCHT,27/05/22,5
LAYESCHT,28/05/22,5
LAYESCHT,29/05/22,5
LAYESCHT,30/05/22,3
LAYESCHT,31/05/22,5
LAYESCHT,01/06/22,5
LAYESCHT,02/06/22,3
LAYESCHT,03/06/22,3
LAYESCHT,04/06/22,5
LAYESCHT,05/06/22,7
LAYESCHT,06/06/22,5
LAYESCHT,07/06/22,5
LAYESCHT,08/06/22,3
LAYESCHT,09/06/22,5
LAYESCHT,10/06/22,3
LAYESCHT,11/06/22,3
LAYESCHT,12/06/22,5
LAYESCHT,13/06/22,5
LAYESCHT,14/06/22,3
LAYESCHT,15/06/22,3
LAYESCHT,16/06/22,5
LAYESCHT,17/06/22,3
LAYESCHT,18/06/22,7
LAYESCHT,19/06/22,7
LAYESCHT,20/06/22,7
LAYESCHT,21/06/22,5
LAYESCHT,22/06/22,7
LAYESCHT,23/06/22,3
LAYESCHT,24/06/22,5
LAYESCHT,25/06/22,5
LAYESCHT,26/06/22,5
LAYESCHT,27/06/22,5
LAYESCHT,28/06/22,3
LAYESCHT,29/06/22,5
LAYESCHT,01/07/22,5
LAYESCHT,02/07/22,5
LAYESCHT,03/07/22,3
LAYESCHT,04/07/22,7
LAYESCHT,05/07/22,5
LAYESCHT,06/07/22,5
LAYESCHT,07/07/22,3
LAYESCHT,08/07/22,3
LAYESCHT,09/07/22,3
LAYESCHT,10/07/22,7
LAYESCHT,11/07/22,5
LAYESCHT,12/07/22,5
LAYESCHT,13/07/22,5
LAYESCHT,14/07/22,3
LAYESCHT,15/07/22,3
LAYESCHT,16/07/22,5
LAYESCHT,17/07/22,5
LAYESCHT,18/07/22,3
LAYESCHT,19/07/22,5
LAYESCHT,20/07/22,3
LAYESCHT,21/07/22,5
LAYESCHT,22/07/22,3
LAYESCHT,23/07/22,3
LAYESCHT,24/07/22,5
LAYESCHT,25/07/22,3
LAYESCHT,26/07/22,3
LAYESCHT,27/07/22,3
LAYESCHT,28/07/22,5
LAYESCHT,29/07/22,5
LAYESCHT,30/07/22,5
LAYESCHT,31/07/22,5
LAYESCHT,01/08/22,5
LAYESCHT,02/08/22,7
LAYESCHT,05/08/22,5
LAYESCHT,06/08/22,5
LAYESCHT,07/08/22,7
LAYESCHT,08/08/22,5
LAYESCHT,09/08/22,3
LAYESCHT,10/08/22,5
LAYESCHT,11/08/22,3
LAYESCHT,12/08/22,5
LAYESCHT,13/08/22,5
LAYESCHT,14/08/22,9
LAYESCHT,15/08/22,5
LAYESCHT,16/08/22,7
LAYESCHT,17/08/22,5
LAYESCHT,18/08/22,3
LAYESCHT,19/08/22,3
LAYESCHT,20/08/22,3
LAYESCHT,21/08/22,5
LAYESCHT,22/08/22,5
LAYESCHT,23/08/22,7
LAYESCHT,25/08/22,3
LAYESCHT,26/08/22,3
